mfcc0_mean,mfcc0_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,contrast0_mean,contrast1_mean,contrast2_mean,contrast3_mean,contrast4_mean,contrast5_mean,contrast6_mean,centroid_mean,centroid_std,bandwidth_mean,rolloff_mean,zcr_mean,rms_mean,rms_max,dbfs_mean,dbfs_max,dbfs_std,label,file
-588.5120849609375,73.83277893066406,81.94092559814453,19.23511505126953,35.000301361083984,12.561853408813477,12.309160232543945,6.6355767250061035,9.878868103027344,7.566834926605225,14.825557708740234,7.970550537109375,17.452756881713867,5.9375410079956055,16.598941802978516,5.744631767272949,11.738813400268555,5.7674760818481445,7.389040946960449,4.935175895690918,5.608954906463623,4.569295406341553,4.240155220031738,3.792795181274414,2.8211615085601807,3.972919464111328,22.658494875700008,11.764308686516028,13.60784039266966,14.708640791759324,14.902687693413027,14.0818871181452,44.619418538245995,1508.8706001948156,418.735117634766,2494.337251888109,3437.895878180631,0.03167478957043344,0.00413453159853816,0.06297867745161057,-58.40037155151367,-24.016130447387695,10.830227851867676,heavy_adult_footstep,N-10_220919_A_1_a_00054.wav
-304.5928955078125,129.53775024414062,-5.431037425994873,33.326053619384766,-18.55147361755371,23.997314453125,2.3965933322906494,21.16971206665039,25.024639129638672,15.438636779785156,16.83853530883789,10.787618637084961,8.409279823303223,9.471785545349121,12.319793701171875,8.387110710144043,2.5405328273773193,7.973985195159912,4.8323469161987305,7.509840965270996,1.06775963306427,6.537835597991943,4.963362216949463,5.406582832336426,0.902003824710846,5.930355548858643,15.376734404522733,11.026751549462753,12.814656106912393,14.63994752233341,15.239784209735339,14.734618125731092,43.63447545346958,4807.530778522706,815.9358924614041,3086.9595589701753,8645.79772004402,0.3575042630127709,0.018509548157453537,0.06591610610485077,-39.85601806640625,-23.620168685913086,11.395123481750488,heavy_adult_footstep,N-10_220921_A_1_a_00077.wav
-324.6990966796875,126.24945831298828,34.78324890136719,19.14534568786621,0.8728407025337219,14.022917747497559,17.906553268432617,9.635555267333984,-9.59882640838623,11.687711715698242,-0.5413942337036133,10.388631820678711,-6.874629497528076,10.261635780334473,-3.7169065475463867,9.305076599121094,-5.973423480987549,8.403281211853027,-2.7877702713012695,6.398484706878662,-6.009670257568359,5.402069568634033,-0.2630983591079712,5.938037872314453,-5.414340496063232,6.0020928382873535,31.343961248733116,10.863501510660834,13.462053873622132,13.490002290101483,14.35609386464008,14.82014959947962,46.67816380389782,3984.8954293559364,574.9574330434959,2934.680421674864,7600.537373923665,0.29298008779992263,0.016085302457213402,0.15497316420078278,-44.739078521728516,-16.194869995117188,12.289356231689453,heavy_child_footstep,N-10_220902_A_1_b_01581.wav
-153.78414916992188,75.00164031982422,74.7303237915039,25.764982223510742,-35.70647430419922,29.013696670532227,-16.61400032043457,13.462085723876953,-26.608510971069336,11.412726402282715,-5.520205497741699,8.602326393127441,-9.63728141784668,10.292403221130371,-0.5172796249389648,7.085365295410156,-4.860447406768799,7.578400611877441,0.1539456844329834,6.9623894691467285,-1.2982958555221558,6.917029857635498,2.5788445472717285,6.415158748626709,-5.584364414215088,6.409979343414307,31.30265500966981,11.718088367311898,14.972899407407446,14.462063105910183,15.535714928162422,15.232239047696504,47.12907965848683,2781.5005467380647,775.7012839157742,2475.5897764574106,5529.899894785217,0.17338217153637772,0.05598624423146248,0.1601717621088028,-27.38962173461914,-15.908281326293945,7.043591499328613,heavy_child_footstep,N-10_220903_A_1_b_01338.wav
-349.9859619140625,159.48086547851562,-8.392112731933594,41.728538513183594,13.220240592956543,31.734189987182617,34.29439163208008,25.126829147338867,4.257989406585693,17.382606506347656,18.35686683654785,14.901443481445312,7.943004131317139,12.085779190063477,9.194863319396973,10.82789134979248,8.142237663269043,9.461624145507812,8.38243293762207,8.015909194946289,2.1187374591827393,8.805724143981934,7.925796985626221,7.430309295654297,1.6773772239685059,7.23870325088501,19.995573830024323,11.726088046949986,11.946102068492587,12.633377055578872,14.8486949329781,15.05033211563088,46.25252856149908,4481.071139702896,1158.1346387795509,2798.1381228239,7763.886386174536,0.3009702133320433,0.026966499164700508,0.1692739874124527,-38.80624008178711,-15.42819595336914,13.029515266418457,heavy_child_footstep,N-10_220906_A_1_b_01289.wav
-450.10302734375,155.8689727783203,40.1841926574707,25.845796585083008,8.426977157592773,19.848094940185547,14.576138496398926,12.378469467163086,7.1811370849609375,9.889116287231445,16.583829879760742,10.266620635986328,12.504199981689453,9.393199920654297,15.486018180847168,9.543069839477539,14.760705947875977,7.903641700744629,11.032293319702148,6.419963836669922,6.001737594604492,6.26584005355835,9.343605995178223,6.484577178955078,2.633249521255493,5.410915374755859,20.20243497339521,11.87622967508089,12.925528877992841,12.77572200154276,13.839831077736164,13.88041794790718,44.887811307399765,3553.6802809817686,852.5568749833174,3112.2316464375895,7543.754383949304,0.14103618421052633,0.009154561907052994,0.06518422812223434,-50.06444549560547,-23.717151641845703,13.953402519226074,heavy_child_footstep,N-10_220906_A_1_b_01924.wav
-495.6165466308594,154.9083709716797,39.46407699584961,31.22318458557129,11.345755577087402,22.88093376159668,13.413535118103027,16.682861328125,6.847052097320557,10.753122329711914,13.842126846313477,10.504532814025879,6.955499172210693,9.241199493408203,9.167330741882324,9.145113945007324,6.430187702178955,7.259809970855713,5.242496490478516,5.919134616851807,1.4359002113342285,6.293760776519775,4.837907314300537,5.48269510269165,-1.5446217060089111,5.6030683517456055,18.30834559854145,11.242799585263413,12.861701435230206,12.596584309292249,13.93176553249539,13.713123777537188,45.36919925391542,3923.8515726392384,926.4263463037377,3108.987102560109,7815.002743747581,0.21862906346749225,0.005027951672673225,0.09509589523077011,-56.6837158203125,-20.436763763427734,13.664799690246582,heavy_child_footstep,N-10_220906_A_1_b_01936.wav
-328.9191589355469,162.83380126953125,40.50190353393555,23.162675857543945,21.3951416015625,15.547928810119629,29.217483520507812,15.300822257995605,9.463996887207031,10.12429141998291,11.954736709594727,9.479937553405762,11.027079582214355,8.454097747802734,9.755800247192383,7.862019062042236,5.2953572273254395,6.590596675872803,5.552079677581787,6.349874973297119,2.8559627532958984,6.015267848968506,4.327174663543701,6.307374477386475,1.6036057472229004,6.237234115600586,23.266935167101973,12.210984017447936,12.534475035151571,13.267297423973057,14.058830746140123,14.367871679946479,45.5355669803771,3545.133528798311,736.2963985210487,3118.1168214770614,7496.804667847813,0.17217885303792568,0.04397699609398842,0.26057419180870056,-40.29949188232422,-11.681373596191406,17.888208389282227,heavy_child_footstep,N-10_220910_A_1_b_01366.wav
-373.8490905761719,176.89862060546875,24.2677059173584,38.59855270385742,5.944927215576172,32.18393325805664,28.63949966430664,19.730484008789062,7.283709526062012,16.999174118041992,17.096269607543945,14.33060359954834,7.842094898223877,11.116168975830078,9.650501251220703,9.378795623779297,6.557317733764648,8.967432975769043,8.308137893676758,8.812353134155273,4.008415699005127,8.333730697631836,5.891140937805176,6.633214950561523,1.2389580011367798,7.629741191864014,20.476764351530043,11.956318447238187,12.969413981831826,13.437406013419638,14.654358643999204,14.549034961961823,46.940088819704506,3611.6537945297723,1241.43281202436,2777.9296820813993,6820.392091355457,0.20464728860294118,0.029730282723903656,0.22712676227092743,-42.51219177246094,-12.8746337890625,16.729265213012695,heavy_child_footstep,N-10_220911_A_1_b_01256.wav
-298.9903869628906,133.47958374023438,48.13157272338867,32.645057678222656,27.8264102935791,23.35480499267578,31.95937728881836,19.37733268737793,12.509851455688477,11.934453010559082,16.42576026916504,11.438506126403809,10.393939018249512,8.965249061584473,7.24209451675415,7.3709001541137695,4.639242649078369,7.868913173675537,6.2092437744140625,6.5150017738342285,0.35748356580734253,6.5594282150268555,4.401446342468262,6.431155204772949,0.12298981100320816,5.808992862701416,25.51580794696323,11.837048616444337,13.304878899137819,12.976685027538311,14.283085181684019,14.458181913682873,46.16554870552448,3215.390104157117,917.6051870844744,3088.623210337638,7113.123654581076,0.12752379426277088,0.061539143323898315,0.335934042930603,-34.05271530151367,-9.474920272827148,14.607383728027344,heavy_child_footstep,N-10_220911_A_1_b_01369.wav
-269.6240234375,116.90380859375,84.3658218383789,28.715351104736328,-29.010841369628906,22.289167404174805,11.896848678588867,12.414884567260742,-14.60977840423584,13.884099006652832,-5.462401390075684,9.941146850585938,-13.405399322509766,8.827314376831055,-0.9115571975708008,7.7915120124816895,-4.889348030090332,6.7142558097839355,-0.9906622767448425,6.940230846405029,-4.182786464691162,6.442012786865234,-0.07720911502838135,6.921696662902832,-5.8847222328186035,6.493284225463867,26.62259599904866,11.508045393150024,13.093244807598019,14.320213683707603,14.782467993457377,15.540292817358406,47.720877925832816,2640.545274979667,702.8421832192772,2350.6919118534843,5152.068846144543,0.16830056961106812,0.023289306089282036,0.11948385089635849,-38.33655548095703,-18.453815460205078,10.92781925201416,heavy_child_footstep,N-10_220923_A_1_b_01401.wav
-273.3771667480469,95.82212829589844,78.85729217529297,19.860624313354492,-19.161258697509766,14.942269325256348,20.68507194519043,12.15792179107666,-20.335569381713867,14.047426223754883,2.3315112590789795,8.420170783996582,-9.991572380065918,8.932602882385254,-2.284212112426758,6.941321849822998,-7.856509685516357,7.174959659576416,-5.69989538192749,6.514123916625977,-8.523896217346191,6.7319865226745605,0.5320124626159668,6.522274971008301,-7.97455358505249,6.074406623840332,24.29450885990207,11.12620919940969,12.938380949004033,13.980002050076092,14.492500823557329,15.196758138558945,49.02104269400804,2758.220770839331,463.2365812675834,2447.88118956251,5476.150219802148,0.16868076383513933,0.015774302184581757,0.06458795070648193,-39.35274887084961,-23.79697036743164,8.296968460083008,heavy_child_footstep,N-10_220928_A_1_b_01139.wav
-201.7672882080078,141.70709228515625,34.81282043457031,23.733919143676758,-37.841453552246094,18.568370819091797,14.58858871459961,12.020251274108887,-20.992231369018555,11.696521759033203,0.25125253200531006,10.190415382385254,-10.354209899902344,9.884404182434082,-0.1532595306634903,7.168032169342041,-3.1829702854156494,7.201842308044434,1.7001965045928955,6.678609371185303,-3.9868216514587402,5.052623271942139,2.594172954559326,5.145278453826904,-4.575891971588135,5.356724262237549,25.853508054180363,10.59705848646441,12.617349883504136,12.958597153400229,14.220870712374593,15.090330454322899,48.82004173132612,3558.7916240828736,423.3017941961626,2471.3775973841944,6321.195109931308,0.26871946352554177,0.04558945074677467,0.20971235632896423,-34.04288864135742,-13.567520141601562,12.397143363952637,heavy_child_footstep,N-10_220929_A_1_b_01322.wav
-434.4795837402344,171.10305786132812,53.432518005371094,19.023962020874023,9.172813415527344,20.841968536376953,15.878973007202148,8.442806243896484,-3.326465606689453,11.324694633483887,6.5483245849609375,8.6341552734375,7.812105655670166,7.853343486785889,4.262948513031006,6.478343486785889,-2.278015613555908,6.630642890930176,2.0809433460235596,6.8498945236206055,-2.1027653217315674,6.5107102394104,2.7951221466064453,5.983623504638672,0.6058001518249512,6.024659156799316,23.101288893446977,10.588819484256831,12.62822483873846,13.439845049989694,14.097546347222421,14.824559640015954,45.79671524357621,3463.2678999744476,421.09071249882925,3020.0887289151206,7346.538909817627,0.1826512008997678,0.009209668263792992,0.058360930532217026,-52.06004333496094,-24.67755889892578,15.301016807556152,heavy_child_footstep,N-10_220929_A_1_b_01963.wav
-244.52500915527344,93.57526397705078,145.1298828125,21.0405330657959,-41.58651351928711,21.225067138671875,-3.811150312423706,8.390625,-10.145301818847656,8.953431129455566,-5.421772003173828,7.108858108520508,-20.08973503112793,6.184737682342529,-13.484150886535645,7.191672325134277,-8.698944091796875,7.629138469696045,0.4508472979068756,5.986522674560547,-11.064692497253418,6.575098991394043,-10.81330394744873,6.396536350250244,-16.63077163696289,9.250235557556152,32.07335939465448,10.221093897250222,13.712834758294939,15.025415530633644,18.512639301102514,16.87826421022629,47.4567247465994,1538.176555065034,372.6190539236761,1652.5281100133982,2587.1676890842687,0.09584673713235294,0.04471369460225105,0.13027125597000122,-29.77910041809082,-17.703027725219727,7.820345401763916,heavy_hammering,N-10_220901_A_1_c_02686.wav
-320.9151306152344,81.21075439453125,149.12852478027344,23.601099014282227,-7.185266494750977,22.30122184753418,-3.9174017906188965,13.000776290893555,-15.50243854522705,8.54459285736084,-8.122603416442871,7.698946475982666,-16.708637237548828,6.481888294219971,-19.054285049438477,7.496506214141846,-15.314287185668945,7.288730144500732,-10.301276206970215,6.453340530395508,-8.768712997436523,7.728294372558594,-5.2124762535095215,5.60794734954834,-12.792865753173828,6.702171802520752,32.888571848001085,11.54411825318602,14.758659539177314,15.534208209551858,16.795845586585745,15.756438893380825,46.171736072022405,1348.0510048147098,411.00704290745983,1764.8886836141235,2325.569270934114,0.0682543113873839,0.029257168993353844,0.13034193217754364,-33.50516891479492,-17.698318481445312,7.565382957458496,heavy_hammering,N-10_220901_A_1_c_02687.wav
-257.03802490234375,134.52818298339844,82.14401245117188,27.23841094970703,-41.721736907958984,24.58192253112793,13.443863868713379,8.931835174560547,-13.002092361450195,13.371000289916992,-1.6412818431854248,9.536036491394043,-11.374795913696289,8.461831092834473,-7.4471755027771,7.7064127922058105,-16.955490112304688,8.645353317260742,-12.376263618469238,8.198079109191895,-15.854362487792969,7.677667617797852,-9.923397064208984,5.862105846405029,-15.124261856079102,7.6125335693359375,34.63027670839245,12.121782103967975,13.5272979417121,13.49420348866315,14.431447971708284,16.426336397899142,49.354270750455896,2490.6650813435667,633.4961226974173,2217.5213414817636,4744.521310528735,0.15781461638931887,0.03606101870536804,0.15208420157432556,-34.99977493286133,-16.358318328857422,11.957537651062012,heavy_hammering,N-10_220903_A_1_c_02538.wav
-260.0216064453125,118.29544830322266,119.0362548828125,27.00356101989746,-16.026016235351562,20.955524444580078,19.23002815246582,12.548646926879883,-7.220428943634033,11.179234504699707,5.50844669342041,12.47214126586914,-5.731830596923828,11.576581954956055,-2.2031643390655518,7.52516508102417,-1.5036883354187012,7.997730731964111,1.1660069227218628,7.537510871887207,-4.618618488311768,8.134580612182617,-0.8405719995498657,6.062664985656738,-8.228073120117188,6.327873229980469,32.23671079930624,11.888860239750594,12.567536927853634,13.812121582561083,15.560760058112102,15.94839061582641,47.57611542103924,1850.0856621316743,567.4071388361812,2105.5166644877067,3795.510382401316,0.08291484254063468,0.040450699627399445,0.13190148770809174,-32.18213653564453,-17.595006942749023,9.563206672668457,heavy_hammering,N-10_220904_A_1_c_03083.wav
-408.6221923828125,224.92123413085938,25.45503044128418,21.363183975219727,-30.467025756835938,30.120519638061523,5.3210625648498535,7.085579872131348,-13.872434616088867,17.140140533447266,-10.003925323486328,12.27980899810791,-5.221725940704346,12.639466285705566,5.844776630401611,7.249870300292969,-1.1631901264190674,8.284503936767578,0.25539207458496094,7.0519185066223145,2.267437696456909,7.500439643859863,-0.03519900143146515,5.118851661682129,-5.250073432922363,7.733502388000488,14.385332896536845,10.725253599253485,13.91921335199486,14.3558149257348,14.931378551504297,15.441890687631163,46.73838480835006,3290.2622063869385,356.4288701170605,2544.6782552319864,6222.9123709002515,0.22046276364164086,0.03838329017162323,0.2660231292247772,-53.99620819091797,-11.501612663269043,24.37296485900879,heavy_hammering,N-10_220905_A_1_c_02895.wav
-217.89227294921875,224.98159790039062,66.34271240234375,31.696388244628906,-15.343992233276367,16.44369888305664,18.570146560668945,14.580036163330078,-6.850092887878418,15.100802421569824,-0.7639504671096802,7.729272365570068,-10.713358879089355,10.501884460449219,-8.210104942321777,8.412156105041504,-5.331056594848633,8.851194381713867,1.5644162893295288,6.126562118530273,0.43240270018577576,6.365991592407227,3.0805275440216064,4.9531025886535645,0.4584311842918396,5.680590629577637,15.584448371757087,10.130106432985528,13.809603262054866,13.024766574300754,14.137453430460896,15.36572468676128,47.65527386533491,2740.15992445632,427.9232817109426,2458.022563995138,5502.416727638835,0.14817219548181115,0.1441219598054886,0.40460851788520813,-30.96713638305664,-7.859299659729004,20.952064514160156,heavy_hammering,N-10_220908_A_1_c_02731.wav
-391.9939880371094,233.8686065673828,37.65780258178711,33.166255950927734,-4.318826675415039,20.14267349243164,16.043832778930664,16.909698486328125,4.029060363769531,19.583477020263672,6.0107574462890625,8.447139739990234,0.6592892408370972,9.878171920776367,6.2533650398254395,4.419422626495361,5.942617416381836,5.552094459533691,6.44028902053833,3.8001859188079834,2.6239585876464844,4.842624187469482,2.5802667140960693,3.7616257667541504,1.5005935430526733,3.6155660152435303,16.841894472189484,10.865809996748947,13.070978675311034,13.575366398620158,14.11413581205896,14.947512012949758,48.51157349752219,3104.077061004226,775.6980121545951,2833.9659979493704,6519.943908124516,0.17894676373839008,0.06500244140625,0.436877965927124,-51.840152740478516,-7.192797660827637,24.541746139526367,heavy_hammering,N-10_220908_A_1_c_02750.wav
-271.4960021972656,172.14599609375,126.24951934814453,50.56532287597656,-6.299058437347412,15.967184066772461,18.798734664916992,13.343926429748535,6.269006729125977,11.82145881652832,9.77629566192627,6.336818695068359,2.4320878982543945,9.80788516998291,2.229569435119629,7.69659423828125,7.527181148529053,7.296672821044922,4.269858360290527,8.286959648132324,7.76206636428833,3.4628403186798096,1.2530221939086914,5.347722053527832,2.206461191177368,3.636512041091919,18.896288254561192,10.242122348694467,12.562571315350263,14.227581366593038,15.002862668223965,15.503518044355577,47.04891741662374,1407.8134298464777,440.49025443141943,1791.2407430245198,2793.7497732440015,0.052325458349458204,0.11781198531389236,0.3333642780780792,-28.64380645751953,-9.541619300842285,17.243858337402344,heavy_hammering,N-10_220908_A_1_c_02751.wav
-440.2427978515625,188.47067260742188,96.32392883300781,43.2293815612793,-16.58869171142578,30.29237937927246,12.897980690002441,11.677075386047363,-15.17093276977539,22.17125701904297,-0.8922180533409119,11.476855278015137,1.5952012538909912,10.953579902648926,5.571536540985107,9.717045783996582,16.24606704711914,6.64321231842041,7.114789962768555,9.677165031433105,3.5188939571380615,6.573302268981934,7.243821620941162,10.37390422821045,2.7124037742614746,6.885743618011475,17.759814175590346,11.738837107909916,14.931724490548664,16.17074578547942,17.52918523760202,18.030746930690274,45.61881310066646,1913.8121593044264,382.8652244783734,2063.322533668536,3963.292701177922,0.09584900469233747,0.017398228868842125,0.11618854105472565,-50.262657165527344,-18.696735382080078,18.491056442260742,heavy_hammering,N-10_220908_A_1_c_03245.wav
-570.5430908203125,207.67666625976562,68.33539581298828,51.466331481933594,-10.409810066223145,34.16191864013672,12.93596076965332,10.226249694824219,-1.2275023460388184,15.1259765625,-0.09990212321281433,11.81016731262207,-1.224859356880188,12.868496894836426,-8.914764404296875,17.220169067382812,-4.812652111053467,13.050008773803711,7.447014808654785,7.116979122161865,2.1673500537872314,8.047930717468262,0.9403951168060303,7.264595985412598,0.06585992127656937,7.579062461853027,18.870104633307403,12.542187578019172,13.383080445521955,14.887428121200967,15.239812968527788,17.156130050426718,46.44361443702815,2601.936084628029,920.1746980581445,2570.5832133871436,5620.316014717976,0.10994113414280186,0.007162192370742559,0.05403341352939606,-62.12308883666992,-25.34675407409668,20.976512908935547,heavy_hammering,N-10_220910_A_1_c_03201.wav
